"onspostcodenospaces","X","Y","objectid","pcd2","hospcode","hospname","postcode","obs1url","ind1url","mortalityvalue","obs2url","ind2url","recommendvalue"
"SS00RY",0.688646604967028,51.553841776614,2167847,"SS0  0RY","http://nhs.publishmydata.com/id/organisation/nacs/RAJ01","Southend Hospital","SS0 0RY","http://nhs.publishmydata.com/data/metric/96/year/2016/RAJ01","http://nhs.publishmydata.com/data/metric/96",1.1516,"http://nhs.publishmydata.com/data/metric/182/year/2016/RAJ01","http://nhs.publishmydata.com/data/metric/182",62
"SS165NL",0.450586943171676,51.5576793901503,2174373,"SS16 5NL","http://nhs.publishmydata.com/id/organisation/nacs/RDDH0","Basildon University Hospital","SS16 5NL","http://nhs.publishmydata.com/data/metric/96/year/2016/RDDH0","http://nhs.publishmydata.com/data/metric/96",0.9421,"http://nhs.publishmydata.com/data/metric/182/year/2016/RDDH0","http://nhs.publishmydata.com/data/metric/182",67
"SS74EX",0.553610173990193,51.5705563104283,2181007,"SS7  4EX","http://nhs.publishmydata.com/id/organisation/nacs/RDD03","Basildon Hospital - Dermatology Benfleet","SS7 4EX","http://nhs.publishmydata.com/data/metric/96/year/2016/RDD03","http://nhs.publishmydata.com/data/metric/96",0.9421,"http://nhs.publishmydata.com/data/metric/182/year/2016/RDD03","http://nhs.publishmydata.com/data/metric/182",67
"SS80JA",0.591014042183176,51.5202261137184,2181653,"SS8  0JA","http://nhs.publishmydata.com/id/organisation/nacs/RDD02","Basildon Hospital - Dermatology Canvey Island","SS8 0JA","http://nhs.publishmydata.com/data/metric/96/year/2016/RDD02","http://nhs.publishmydata.com/data/metric/96",0.9421,"http://nhs.publishmydata.com/data/metric/182/year/2016/RDD02","http://nhs.publishmydata.com/data/metric/182",67
"ST163SA",-2.09778120106447,52.8113071550223,2191001,"ST16 3SA","http://nhs.publishmydata.com/id/organisation/nacs/RJE09","County Hospital","ST16 3SA","http://nhs.publishmydata.com/data/metric/96/year/2016/RJE09","http://nhs.publishmydata.com/data/metric/96",1.033,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJE09","http://nhs.publishmydata.com/data/metric/182",74
"ST46QG",-2.21487173438069,53.0040382382052,2198469,"ST4  6QG","http://nhs.publishmydata.com/id/organisation/nacs/RJE01","Royal Stoke University Hospital","ST4 6QG","http://nhs.publishmydata.com/data/metric/96/year/2016/RJE01","http://nhs.publishmydata.com/data/metric/96",1.033,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJE01","http://nhs.publishmydata.com/data/metric/182",74
"SW109NH",-0.181619954946592,51.4843092127441,2207386,"SW10 9NH","http://nhs.publishmydata.com/id/organisation/nacs/RQM01","Chelsea and Westminster Hospital","SW10 9NH","http://nhs.publishmydata.com/data/metric/96/year/2016/RQM01","http://nhs.publishmydata.com/data/metric/96",0.8777,"http://nhs.publishmydata.com/data/metric/182/year/2016/RQM01","http://nhs.publishmydata.com/data/metric/182",79
"SW155PN",-0.241705796543644,51.4555494929111,2213477,"SW15 5PN","http://nhs.publishmydata.com/id/organisation/nacs/RJ731","Queen Mary - St George's University Hospitals NHS Foundation Trust","SW15 5PN","http://nhs.publishmydata.com/data/metric/96/year/2016/RJ731","http://nhs.publishmydata.com/data/metric/96",0.9057,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJ731","http://nhs.publishmydata.com/data/metric/182",71
"SW170QT",-0.175721115463458,51.4267180271211,2216424,"SW17 0QT","http://nhs.publishmydata.com/id/organisation/nacs/RJ701","St George's Hospital (London)","SW17 0QT","http://nhs.publishmydata.com/data/metric/96/year/2016/RJ701","http://nhs.publishmydata.com/data/metric/96",0.9057,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJ701","http://nhs.publishmydata.com/data/metric/182",71
"SY38XQ",-2.7937499511814,52.7093721927957,2254431,"SY3  8XQ","http://nhs.publishmydata.com/id/organisation/nacs/RXWAS","Royal Shrewsbury Hospital","SY3 8XQ","http://nhs.publishmydata.com/data/metric/96/year/2016/RXWAS","http://nhs.publishmydata.com/data/metric/96",1.0265,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXWAS","http://nhs.publishmydata.com/data/metric/182",62
"TA15DA",-3.1196588695129,51.0119569456936,2260593,"TA1  5DA","http://nhs.publishmydata.com/id/organisation/nacs/RBA11","Musgrove Park Hospital","TA1 5DA","http://nhs.publishmydata.com/data/metric/96/year/2016/RBA11","http://nhs.publishmydata.com/data/metric/96",1,"http://nhs.publishmydata.com/data/metric/182/year/2016/RBA11","http://nhs.publishmydata.com/data/metric/182",82
"TD151LT",-2.00498935280235,55.7732816476092,2275427,"TD15 1LT","http://nhs.publishmydata.com/id/organisation/nacs/RTFDH","Berwick Infirmary","TD15 1LT","http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDH","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDH","http://nhs.publishmydata.com/data/metric/182",85
"TF16TF",-2.51148828554746,52.7121221463687,2280283,"TF1  6TF","http://nhs.publishmydata.com/id/organisation/nacs/RXWAT","The Princess Royal Hospital","TF1 6TF","http://nhs.publishmydata.com/data/metric/96/year/2016/RXWAT","http://nhs.publishmydata.com/data/metric/96",1.0265,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXWAT","http://nhs.publishmydata.com/data/metric/182",62
"TN225AW",0.105388807943974,50.9657660318709,2300338,"TN22 5AW","http://nhs.publishmydata.com/id/organisation/nacs/RXC18","Uckfield Hospital","TN22 5AW","http://nhs.publishmydata.com/data/metric/96/year/2016/RXC18","http://nhs.publishmydata.com/data/metric/96",1.1352,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXC18","http://nhs.publishmydata.com/data/metric/182",54
"TN240LZ",0.916239845622219,51.1414898927729,2302982,"TN24 0LZ","http://nhs.publishmydata.com/id/organisation/nacs/RVV01","William Harvey Hospital (Ashford)","TN24 0LZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RVV01","http://nhs.publishmydata.com/data/metric/96",0.9989,"http://nhs.publishmydata.com/data/metric/182/year/2016/RVV01","http://nhs.publishmydata.com/data/metric/182",60
"TN24QJ",0.307289321858202,51.1491471666639,2297421,"TN2  4QJ","http://nhs.publishmydata.com/id/organisation/nacs/RWFTW","Tunbridge Wells Hospital at Pembury","TN2 4QJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RWFTW","http://nhs.publishmydata.com/data/metric/96",1.0568,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWFTW","http://nhs.publishmydata.com/data/metric/182",75
"TN377RD",0.567299257989501,50.8851628847616,2312213,"TN37 7RD","http://nhs.publishmydata.com/id/organisation/nacs/RXC01","Conquest Hospital","TN37 7RD","http://nhs.publishmydata.com/data/metric/96/year/2016/RXC01","http://nhs.publishmydata.com/data/metric/96",1.1352,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXC01","http://nhs.publishmydata.com/data/metric/182",54
"TN402DZ",0.475526651854619,50.8507012239116,2315531,"TN40 2DZ","http://nhs.publishmydata.com/id/organisation/nacs/RXC03","Bexhill Hospital","TN40 2DZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RXC03","http://nhs.publishmydata.com/data/metric/96",1.1352,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXC03","http://nhs.publishmydata.com/data/metric/182",54
"TN61HG",0.159140627059506,51.0520140531285,2316583,"TN6  1HG","http://nhs.publishmydata.com/id/organisation/nacs/RWF08","Crowborough War Memorial Hospital","TN6 1HG","http://nhs.publishmydata.com/data/metric/96/year/2016/RWF08","http://nhs.publishmydata.com/data/metric/96",1.1352,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWF08","http://nhs.publishmydata.com/data/metric/182",54
"TQ122TS",-3.61226999277273,50.5393468554038,2321934,"TQ12 2TS","http://nhs.publishmydata.com/id/organisation/nacs/RA957","Newton Abbot Community Hospital - Torbay and South Devon NHS Foundation Trust","TQ12 2TS","http://nhs.publishmydata.com/data/metric/96/year/2016/RA957","http://nhs.publishmydata.com/data/metric/96",0.8219,"http://nhs.publishmydata.com/data/metric/182/year/2016/RA957","http://nhs.publishmydata.com/data/metric/182",79
"TQ149BQ",-3.51117269168075,50.5483566518845,2325293,"TQ14 9BQ","http://nhs.publishmydata.com/id/organisation/nacs/RA959","Teignmouth Hospital","TQ14 9BQ","http://nhs.publishmydata.com/data/metric/96/year/2016/RA959","http://nhs.publishmydata.com/data/metric/96",0.8219,"http://nhs.publishmydata.com/data/metric/182/year/2016/RA959","http://nhs.publishmydata.com/data/metric/182",79
"TQ27AA",-3.55381923341912,50.4823025567527,2326264,"TQ2  7AA","http://nhs.publishmydata.com/id/organisation/nacs/RA901","Torbay Hospital","TQ2 7AA","http://nhs.publishmydata.com/data/metric/96/year/2016/RA901","http://nhs.publishmydata.com/data/metric/96",0.8219,"http://nhs.publishmydata.com/data/metric/182/year/2016/RA901","http://nhs.publishmydata.com/data/metric/182",79
"TQ33AG",-3.56881599869803,50.4371228658599,2327411,"TQ3  3AG","http://nhs.publishmydata.com/id/organisation/nacs/RA958","Paignton Hospital - Torbay and South Devon NHS Foundation Trust","TQ3 3AG","http://nhs.publishmydata.com/data/metric/96/year/2016/RA958","http://nhs.publishmydata.com/data/metric/96",0.8219,"http://nhs.publishmydata.com/data/metric/182/year/2016/RA958","http://nhs.publishmydata.com/data/metric/182",79
"TQ59HW",-3.5138379586516,50.3894276800106,2329258,"TQ5  9HW","http://nhs.publishmydata.com/id/organisation/nacs/RA954","Brixham Hospital - Torbay and South Devon NHS Foundation Trust","TQ5 9HW","http://nhs.publishmydata.com/data/metric/96/year/2016/RA954","http://nhs.publishmydata.com/data/metric/96",0.8219,"http://nhs.publishmydata.com/data/metric/182/year/2016/RA954","http://nhs.publishmydata.com/data/metric/182",79
"TQ71AT",-3.77884889302712,50.2886904784407,2330039,"TQ7  1AT","http://nhs.publishmydata.com/id/organisation/nacs/RA9KG","South Hams (Kingsbridge) Hospital - Torbay and South Devon NHS Foundation Trust","TQ7 1AT","http://nhs.publishmydata.com/data/metric/96/year/2016/RA9KG","http://nhs.publishmydata.com/data/metric/96",0.8219,"http://nhs.publishmydata.com/data/metric/182/year/2016/RA9KG","http://nhs.publishmydata.com/data/metric/182",79
"TQ95GH",-3.68420854360411,50.4327570695807,2331391,"TQ9  5GH","http://nhs.publishmydata.com/id/organisation/nacs/RA979","Totnes Hospital - Torbay and South Devon NHS Foundation Trust","TQ9 5GH","http://nhs.publishmydata.com/data/metric/96/year/2016/RA979","http://nhs.publishmydata.com/data/metric/96",0.8219,"http://nhs.publishmydata.com/data/metric/182/year/2016/RA979","http://nhs.publishmydata.com/data/metric/182",79
"TR13LQ",-5.09430932694433,50.2665467683582,2333331,"TR1  3LQ","http://nhs.publishmydata.com/id/organisation/nacs/REF12","Royal Cornwall Hospital (Treliske)","TR1 3LQ","http://nhs.publishmydata.com/data/metric/96/year/2016/REF12","http://nhs.publishmydata.com/data/metric/96",1.0857,"http://nhs.publishmydata.com/data/metric/182/year/2016/REF12","http://nhs.publishmydata.com/data/metric/182",50
"TR182PF",-5.54303067281357,50.1220464855977,2339793,"TR18 2PF","http://nhs.publishmydata.com/id/organisation/nacs/REF01","West Cornwall Hospital (Penzance)","TR18 2PF","http://nhs.publishmydata.com/data/metric/96/year/2016/REF01","http://nhs.publishmydata.com/data/metric/96",1.0857,"http://nhs.publishmydata.com/data/metric/182/year/2016/REF01","http://nhs.publishmydata.com/data/metric/182",50
"TR274JA",-5.42447480731069,50.1803423441049,2343448,"TR27 4JA","http://nhs.publishmydata.com/id/organisation/nacs/REF02","St Michael's Hospital","TR27 4JA","http://nhs.publishmydata.com/data/metric/96/year/2016/REF02","http://nhs.publishmydata.com/data/metric/96",1.0857,"http://nhs.publishmydata.com/data/metric/182/year/2016/REF02","http://nhs.publishmydata.com/data/metric/182",50
"TS122FF",-0.936373115728632,54.5652792655354,2350654,"TS12 2FF","http://nhs.publishmydata.com/id/organisation/nacs/RTR03","East Cleveland Hospital","TS12 2FF","http://nhs.publishmydata.com/data/metric/96/year/2016/RTR03","http://nhs.publishmydata.com/data/metric/96",1.1009,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTR03","http://nhs.publishmydata.com/data/metric/182",72
"TS146HZ",-1.05217766960474,54.538848175054,2351670,"TS14 6HZ","http://nhs.publishmydata.com/id/organisation/nacs/RTRAQ","Guisborough General Hospital","TS14 6HZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RTRAQ","http://nhs.publishmydata.com/data/metric/96",1.1009,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTRAQ","http://nhs.publishmydata.com/data/metric/182",72
"TS198PE",-1.3475936011667,54.5828686640278,2356743,"TS19 8PE","http://nhs.publishmydata.com/id/organisation/nacs/RVWAE","University Hospital Of North Tees","TS19 8PE","http://nhs.publishmydata.com/data/metric/96/year/2016/RVWAE","http://nhs.publishmydata.com/data/metric/96",1.1731,"http://nhs.publishmydata.com/data/metric/182/year/2016/RVWAE","http://nhs.publishmydata.com/data/metric/182",62
"TS213EE",-1.44850417200749,54.66189577011,2358421,"TS21 3EE","http://nhs.publishmydata.com/id/organisation/nacs/RXPCL","Sedgefield Community Hospital","TS21 3EE","http://nhs.publishmydata.com/data/metric/96/year/2016/RXPCL","http://nhs.publishmydata.com/data/metric/96",1.023,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXPCL","http://nhs.publishmydata.com/data/metric/182",61
"TS249AH",-1.22785106797781,54.7024084833707,2360801,"TS24 9AH","http://nhs.publishmydata.com/id/organisation/nacs/RVWAA","University Hospital Of Hartlepool","TS24 9AH","http://nhs.publishmydata.com/data/metric/96/year/2016/RVWAA","http://nhs.publishmydata.com/data/metric/96",1.1731,"http://nhs.publishmydata.com/data/metric/182/year/2016/RVWAA","http://nhs.publishmydata.com/data/metric/182",62
"TS43BW",-1.21481947145911,54.5517680071953,2365254,"TS4  3BW","http://nhs.publishmydata.com/id/organisation/nacs/RTRAT","The James Cook University Hospital","TS4 3BW","http://nhs.publishmydata.com/data/metric/96/year/2016/RTRAT","http://nhs.publishmydata.com/data/metric/96",1.1009,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTRAT","http://nhs.publishmydata.com/data/metric/182",72
"TW153AA",-0.472792250387669,51.4440218115008,2376567,"TW15 3AA","http://nhs.publishmydata.com/id/organisation/nacs/RTK02","Ashford Hospital","TW15 3AA","http://nhs.publishmydata.com/data/metric/96/year/2016/RTK02","http://nhs.publishmydata.com/data/metric/96",0.9377,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTK02","http://nhs.publishmydata.com/data/metric/182",65
"UB13HW",-0.34547358158832,51.5076063099038,2390194,"UB1  3HW","http://nhs.publishmydata.com/id/organisation/nacs/R1K60","Meadow House","UB1 3HW","http://nhs.publishmydata.com/data/metric/96/year/2016/R1K60","http://nhs.publishmydata.com/data/metric/96",0.903,"http://nhs.publishmydata.com/data/metric/182/year/2016/R1K60","http://nhs.publishmydata.com/data/metric/182",63
"UB13HW",-0.34547358158832,51.5076063099038,2390194,"UB1  3HW","http://nhs.publishmydata.com/id/organisation/nacs/R1K04","Ealing Hospital","UB1 3HW","http://nhs.publishmydata.com/data/metric/96/year/2016/R1K04","http://nhs.publishmydata.com/data/metric/96",0.903,"http://nhs.publishmydata.com/data/metric/182/year/2016/R1K04","http://nhs.publishmydata.com/data/metric/182",63
"UB13HW",-0.34547358158832,51.5076063099038,2390194,"UB1  3HW","http://nhs.publishmydata.com/id/organisation/nacs/R1K60","Meadow House Hospice","UB1 3HW","http://nhs.publishmydata.com/data/metric/96/year/2016/R1K60","http://nhs.publishmydata.com/data/metric/96",0.903,"http://nhs.publishmydata.com/data/metric/182/year/2016/R1K60","http://nhs.publishmydata.com/data/metric/182",63
"UB13HW",-0.34547358158832,51.5076063099038,2390194,"UB1  3HW","http://nhs.publishmydata.com/id/organisation/nacs/R1K60","Meadow House","UB1 3HW","http://nhs.publishmydata.com/data/metric/96/year/2016/R1K60","http://nhs.publishmydata.com/data/metric/96",0.903,"http://nhs.publishmydata.com/data/metric/182/year/2016/R1K60","http://nhs.publishmydata.com/data/metric/182",63
"UB13HW",-0.34547358158832,51.5076063099038,2390194,"UB1  3HW","http://nhs.publishmydata.com/id/organisation/nacs/R1K60","Meadow House Hospice","UB1 3HW","http://nhs.publishmydata.com/data/metric/96/year/2016/R1K60","http://nhs.publishmydata.com/data/metric/96",0.903,"http://nhs.publishmydata.com/data/metric/182/year/2016/R1K60","http://nhs.publishmydata.com/data/metric/182",63
"UB83NN",-0.461154630105963,51.5260778865891,2399508,"UB8  3NN","http://nhs.publishmydata.com/id/organisation/nacs/RAS01","Hillingdon Hospital","UB8 3NN","http://nhs.publishmydata.com/data/metric/96/year/2016/RAS01","http://nhs.publishmydata.com/data/metric/96",0.8805,"http://nhs.publishmydata.com/data/metric/182/year/2016/RAS01","http://nhs.publishmydata.com/data/metric/182",66
"W120HS",-0.234697403041379,51.5174215878877,2403437,"W12  0HS","http://nhs.publishmydata.com/id/organisation/nacs/RYJ04","Queen Charlotte's Hospital","W12 0HS","http://nhs.publishmydata.com/data/metric/96/year/2016/RYJ04","http://nhs.publishmydata.com/data/metric/96",0.758,"http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ04","http://nhs.publishmydata.com/data/metric/182",68
"W120HS",-0.234697403041379,51.5174215878877,2403437,"W12  0HS","http://nhs.publishmydata.com/id/organisation/nacs/RYJ03","Hammersmith Hospital","W12 0HS","http://nhs.publishmydata.com/data/metric/96/year/2016/RYJ03","http://nhs.publishmydata.com/data/metric/96",0.758,"http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ03","http://nhs.publishmydata.com/data/metric/182",68
"W1G8PH",-0.149743074226608,51.5195835733602,2413215,"W1G  8PH","http://nhs.publishmydata.com/id/organisation/nacs/RRV30","University College Hospital at Westmoreland Street","W1G 8PH","http://nhs.publishmydata.com/data/metric/96/year/2016/RRV30","http://nhs.publishmydata.com/data/metric/96",0.7586,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRV30","http://nhs.publishmydata.com/data/metric/182",82
"W1U5NY",-0.152902425694969,51.522367138547,2422995,"W1U  5NY","http://nhs.publishmydata.com/id/organisation/nacs/RRV92","Uclh Outreach: The Princess Grace Hospital","W1U 5NY","http://nhs.publishmydata.com/data/metric/96/year/2016/RRV92","http://nhs.publishmydata.com/data/metric/96",0.7586,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRV92","http://nhs.publishmydata.com/data/metric/182",82
"W21NY",-0.173544641038758,51.5169710169152,2427040,"W2   1NY","http://nhs.publishmydata.com/id/organisation/nacs/RYJ01","St Mary's Hospital (HQ)","W2 1NY","http://nhs.publishmydata.com/data/metric/96/year/2016/RYJ01","http://nhs.publishmydata.com/data/metric/96",0.758,"http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ01","http://nhs.publishmydata.com/data/metric/182",68
"W68RF",-0.219911887236789,51.4870459015943,2436229,"W6   8RF","http://nhs.publishmydata.com/id/organisation/nacs/RYJ02","Charing Cross Hospital","W6 8RF","http://nhs.publishmydata.com/data/metric/96/year/2016/RYJ02","http://nhs.publishmydata.com/data/metric/96",0.758,"http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ02","http://nhs.publishmydata.com/data/metric/182",68
"WA142RQ",-2.35162976473834,53.3847781670186,2446448,"WA14 2RQ","http://nhs.publishmydata.com/id/organisation/nacs/RW3T1","Altrincham Hospital","WA14 2RQ","http://nhs.publishmydata.com/data/metric/96/year/2016/RW3T1","http://nhs.publishmydata.com/data/metric/96",1.0045,"http://nhs.publishmydata.com/data/metric/182/year/2016/RW3T1","http://nhs.publishmydata.com/data/metric/182",69
"WA160BT",-2.37851355677502,53.3020445823126,2449546,"WA16 0BT","http://nhs.publishmydata.com/id/organisation/nacs/RJN68","Knutsford and District Community Hospital","WA16 0BT","http://nhs.publishmydata.com/data/metric/96/year/2016/RJN68","http://nhs.publishmydata.com/data/metric/96",1.0279,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJN68","http://nhs.publishmydata.com/data/metric/182",67
"WA51QG",-2.61071660004611,53.3939890795543,2456661,"WA5  1QG","http://nhs.publishmydata.com/id/organisation/nacs/RWWWH","Warrington Hospital","WA5 1QG","http://nhs.publishmydata.com/data/metric/96/year/2016/RWWWH","http://nhs.publishmydata.com/data/metric/96",1.1065,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWWWH","http://nhs.publishmydata.com/data/metric/182",54
"WA72DA",-2.69468181653649,53.3232815479055,2459901,"WA7  2DA","http://nhs.publishmydata.com/id/organisation/nacs/RWWHG","Halton General Hospital","WA7 2DA","http://nhs.publishmydata.com/data/metric/96/year/2016/RWWHG","http://nhs.publishmydata.com/data/metric/96",1.1065,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWWHG","http://nhs.publishmydata.com/data/metric/182",54
"WA93DA",-2.7189002883878,53.4395438630666,2464192,"WA9  3DA","http://nhs.publishmydata.com/id/organisation/nacs/RBN02","St Helens Hospital","WA9 3DA","http://nhs.publishmydata.com/data/metric/96/year/2016/RBN02","http://nhs.publishmydata.com/data/metric/96",1.0338,"http://nhs.publishmydata.com/data/metric/182/year/2016/RBN02","http://nhs.publishmydata.com/data/metric/182",82
"WC1E6JD",-0.135384462685468,51.5231601344575,2466354,"WC1E 6JD","http://nhs.publishmydata.com/id/organisation/nacs/RRVRH","Hospital For Tropical Diseases","WC1E 6JD","http://nhs.publishmydata.com/data/metric/96/year/2016/RRVRH","http://nhs.publishmydata.com/data/metric/96",0.7586,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRVRH","http://nhs.publishmydata.com/data/metric/182",82
"WC1N3BG",-0.12197553719554,51.522172880866,2467625,"WC1N 3BG","http://nhs.publishmydata.com/id/organisation/nacs/RRVNQ","National Hospital For Neurology and Neurosurgery, Queen Square","WC1N 3BG","http://nhs.publishmydata.com/data/metric/96/year/2016/RRVNQ","http://nhs.publishmydata.com/data/metric/96",0.7586,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRVNQ","http://nhs.publishmydata.com/data/metric/182",82
"WC1N3HR",-0.1213734864278,51.5217405825992,2467678,"WC1N 3HR","http://nhs.publishmydata.com/id/organisation/nacs/RRV60","The Royal London Hospital For Integrated Medicine","WC1N 3HR","http://nhs.publishmydata.com/data/metric/96/year/2016/RRV60","http://nhs.publishmydata.com/data/metric/96",0.7586,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRV60","http://nhs.publishmydata.com/data/metric/182",82
"WC1X8DA",-0.119163018261132,51.529205119711,2468715,"WC1X 8DA","http://nhs.publishmydata.com/id/organisation/nacs/RRVRN","Royal National Throat, Nose and Ear Hospital","WC1X 8DA","http://nhs.publishmydata.com/data/metric/96/year/2016/RRVRN","http://nhs.publishmydata.com/data/metric/96",0.7586,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRVRN","http://nhs.publishmydata.com/data/metric/182",82
"WC1X8LD",-0.117009798174817,51.5258342695002,2468774,"WC1X 8LD","http://nhs.publishmydata.com/id/organisation/nacs/RRVE1","The Eastman Dental Hospital","WC1X 8LD","http://nhs.publishmydata.com/data/metric/96/year/2016/RRVE1","http://nhs.publishmydata.com/data/metric/96",0.7586,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRVE1","http://nhs.publishmydata.com/data/metric/182",82
"WD180HB",-0.404164737813566,51.6489258593006,2475876,"WD18 0HB","http://nhs.publishmydata.com/id/organisation/nacs/RWG02","Watford General Hospital","WD18 0HB","http://nhs.publishmydata.com/data/metric/96/year/2016/RWG02","http://nhs.publishmydata.com/data/metric/96",0.9378,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWG02","http://nhs.publishmydata.com/data/metric/182",54
"WF134HS",-1.65188036202288,53.7022672615938,2493941,"WF13 4HS","http://nhs.publishmydata.com/id/organisation/nacs/RXF10","Dewsbury and District Hospital","WF13 4HS","http://nhs.publishmydata.com/data/metric/96/year/2016/RXF10","http://nhs.publishmydata.com/data/metric/96",0.9473,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXF10","http://nhs.publishmydata.com/data/metric/182",46
"WF14DG",-1.48855755569005,53.6924343988293,2489282,"WF1  4DG","http://nhs.publishmydata.com/id/organisation/nacs/RXF05","Pinderfields Hospital","WF1 4DG","http://nhs.publishmydata.com/data/metric/96/year/2016/RXF05","http://nhs.publishmydata.com/data/metric/96",0.9473,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXF05","http://nhs.publishmydata.com/data/metric/182",46
"WF81PL",-1.3079836574982,53.690388193026,2503746,"WF8  1PL","http://nhs.publishmydata.com/id/organisation/nacs/RXF03","Pontefract Hospital","WF8 1PL","http://nhs.publishmydata.com/data/metric/96/year/2016/RXF03","http://nhs.publishmydata.com/data/metric/96",0.9473,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXF03","http://nhs.publishmydata.com/data/metric/182",46
"WN12NN",-2.62909041662394,53.5577545982656,2506537,"WN1  2NN","http://nhs.publishmydata.com/id/organisation/nacs/RRF02","Royal Albert Edward Infirmary","WN1 2NN","http://nhs.publishmydata.com/data/metric/96/year/2016/RRF02","http://nhs.publishmydata.com/data/metric/96",1.1153,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRF02","http://nhs.publishmydata.com/data/metric/182",79
"WN69EP",-2.7094944076983,53.5904289002976,2512296,"WN6  9EP","http://nhs.publishmydata.com/id/organisation/nacs/RRF53","Wrightington Hospital","WN6 9EP","http://nhs.publishmydata.com/data/metric/96/year/2016/RRF53","http://nhs.publishmydata.com/data/metric/96",1.1153,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRF53","http://nhs.publishmydata.com/data/metric/182",79
"WN71HS",-2.51225306125668,53.5044278781407,2512515,"WN7  1HS","http://nhs.publishmydata.com/id/organisation/nacs/RRF01","Leigh Infirmary","WN7 1HS","http://nhs.publishmydata.com/data/metric/96/year/2016/RRF01","http://nhs.publishmydata.com/data/metric/96",1.1153,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRF01","http://nhs.publishmydata.com/data/metric/182",79
"WR51DD",-2.1811534926266,52.1912052822303,2523797,"WR5  1DD","http://nhs.publishmydata.com/id/organisation/nacs/RWP50","Worcestershire Royal Hospital","WR5 1DD","http://nhs.publishmydata.com/data/metric/96/year/2016/RWP50","http://nhs.publishmydata.com/data/metric/96",1.1257,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWP50","http://nhs.publishmydata.com/data/metric/182",56
"WS115XY",-2.03060860230228,52.693257357121,2531059,"WS11 5XY","http://nhs.publishmydata.com/id/organisation/nacs/RL4TC","Cannock Chase Hospital","WS11 5XY","http://nhs.publishmydata.com/data/metric/96/year/2016/RL4TC","http://nhs.publishmydata.com/data/metric/96",1.0395,"http://nhs.publishmydata.com/data/metric/182/year/2016/RL4TC","http://nhs.publishmydata.com/data/metric/182",75
"WS136EF",-1.81546324097587,52.6859538959113,2532852,"WS13 6EF","http://nhs.publishmydata.com/id/organisation/nacs/RJF04","Samuel Johnson Community Hospital","WS13 6EF","http://nhs.publishmydata.com/data/metric/96/year/2016/RJF04","http://nhs.publishmydata.com/data/metric/96",0.9653,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJF04","http://nhs.publishmydata.com/data/metric/182",70
"WS29PS",-1.9989182637864,52.5823456718992,2536652,"WS2  9PS","http://nhs.publishmydata.com/id/organisation/nacs/RBK02","Manor Hospital","WS2 9PS","http://nhs.publishmydata.com/data/metric/96/year/2016/RBK02","http://nhs.publishmydata.com/data/metric/96",1.046,"http://nhs.publishmydata.com/data/metric/182/year/2016/RBK02","http://nhs.publishmydata.com/data/metric/182",51
